"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2013-03-25","GLD","32.18","30.50","31.00","31.00","30.50","-0.50","","30.50","10","","31.00"
"2013-03-26","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","0","","30.50"
"2013-03-27","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","0","","30.50"
"2013-03-28","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.50","","","30.50"
"2013-04-02","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-03","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-04-04","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-05","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.50","","","30.50"
"2013-04-08","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.00","","","30.50"
"2013-04-09","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-10","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","35.07","","","30.50"
"2013-04-11","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-12","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-15","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-16","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.00","","","30.50"
"2013-04-17","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.00","","","30.50"
"2013-04-18","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.00","","","30.50"
"2013-04-19","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-04-22","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","33.00","","","30.50"
"2013-04-23","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-04-24","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-04-25","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-04-26","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-04-29","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","33.00","","","30.50"
"2013-04-30","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-02","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-03","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-06","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-07","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-08","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-09","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-10","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-13","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-14","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-15","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-16","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-17","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-20","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","30.03","","","30.50"
"2013-05-21","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-22","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","31.00","","","30.50"
"2013-05-23","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-24","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-28","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-29","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-30","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-05-31","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-03","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-04","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-05","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-06","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-07","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-10","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-11","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-12","GLD","32.18","30.50","30.50","30.50","30.50","0.00","","","","","30.50"
"2013-06-13","GLD","32.18","26.35","30.50","30.50","26.35","-4.15","","","340","","26.35"
"2013-06-14","GLD","32.18","26.35","30.50","30.50","26.35","-4.15","","","0","","26.35"
"2013-06-17","GLD","32.18","26.35","30.50","30.50","26.35","-4.15","","","0","","26.35"
"2013-06-18","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-19","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-20","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-21","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-24","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-25","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-26","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-27","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-06-28","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-02","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.00","0","","26.35"
"2013-07-03","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.00","0","","26.35"
"2013-07-04","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.00","0","","26.35"
"2013-07-05","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.00","0","","26.35"
"2013-07-08","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.00","0","","26.35"
"2013-07-09","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-10","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","30.30","0","","26.35"
"2013-07-11","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-12","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-15","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-16","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-17","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-18","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-19","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-22","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-23","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-24","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-25","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-26","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-29","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-30","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-07-31","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-01","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-02","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-05","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-06","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","27.00","0","","26.35"
"2013-08-07","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-09","GLD","32.18","26.35","26.35","26.35","26.35","0.00","","","0","","26.35"
"2013-08-12","GLD","32.18","26.13","26.35","26.35","26.13","-0.22","","26.13","30","","26.13"
"2013-08-13","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-14","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2013-08-15","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2013-08-16","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-19","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-20","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-21","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-22","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-23","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-26","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-27","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-28","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-29","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-08-30","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-02","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-03","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-04","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-05","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-06","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-09","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-10","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-11","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-12","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-13","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-16","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-17","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-18","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-19","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","30.00","0","","26.13"
"2013-09-20","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","30.00","0","","26.13"
"2013-09-24","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-25","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-26","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-27","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-09-30","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-01","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.20","","","26.13"
"2013-10-02","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.20","0","","26.13"
"2013-10-03","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-04","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-07","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-08","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-09","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.15","0","","26.13"
"2013-10-10","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-11","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-14","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-16","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-17","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-18","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-21","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-22","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-23","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-10-25","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-10-24","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-10-28","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.13","0","","26.13"
"2013-10-29","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-10-30","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-10-31","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-11-01","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-11-04","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-05","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-06","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.13","0","","26.13"
"2013-11-07","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.13","0","","26.13"
"2013-11-08","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.13","0","","26.13"
"2013-11-11","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.13","0","","26.13"
"2013-11-12","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.12","0","","26.13"
"2013-11-13","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.30","0","","26.13"
"2013-11-14","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-15","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-18","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-19","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-20","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-21","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-22","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-25","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-26","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-11-27","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-11-28","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-11-29","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","26.10","0","","26.13"
"2013-12-02","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-03","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-04","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-05","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","23.15","0","","26.13"
"2013-12-09","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-10","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-11","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-12","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-13","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-16","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-17","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-18","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-19","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-20","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-23","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-24","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-27","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2013-12-30","GLD","32.18","26.13","26.13","26.13","26.13","0","","","0","","26.13"
"2013-12-31","GLD","32.18","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-02","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-03","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-06","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-07","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-08","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-09","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-10","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-13","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-14","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-15","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-16","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-17","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-20","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-21","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-22","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-23","GLD","26.13","26.13","26.13","26.13","26.13","0","","26.35","0","","26.13"
"2014-01-24","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-27","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","","0","","26.13"
"2014-01-28","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-29","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-30","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-01-31","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-02-03","GLD","26.13","26.13","26.13","26.13","26.13","0.00","","26.35","0","","26.13"
"2014-02-04","GLD","26.13","26.13","26.13","26.13","23.00","-3.13","","26.35","10","","23.00"
"2014-02-05","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-06","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-07","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-10","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-10","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-11","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-12","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-13","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-14","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-17","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-18","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-19","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-20","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-21","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-24","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-25","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-26","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-02-27","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","","0","","23.00"
"2014-02-28","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-03","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-04","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-05","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-07","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-10","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-11","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-12","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-13","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-14","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-17","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-18","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-19","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-20","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-21","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-24","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-25","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-26","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-27","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-28","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-03-31","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","","0","","23.00"
"2014-04-01","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","","0","","23.00"
"2014-04-02","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-03","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-04","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-08","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-07","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-09","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-10","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-11","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-14","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-15","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-16","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-17","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-22","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-23","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-24","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-25","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-28","GLD","26.13","26.13","23","23","23","0","","26.35","0","","23"
"2014-04-29","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-04-30","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-02","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-05","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-06","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-07","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-08","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-09","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-12","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-14","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-13","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-15","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-16","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-19","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-20","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-21","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-22","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-23","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-27","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
"2014-05-28","GLD","26.13","26.13","23.00","23.00","23.00","0.00","","26.35","0","","23.00"
